name: airQuality
time                           Altitude CO  Humidity ID          Latitude  Longitude   MICS NO  PM1  PM10 PM2.5 POSIX      SecActive SensorModel Temperature topic
----                           -------- --  -------- --          --------  ---------   ---- --  ---  ---- ----- -----      --------- ----------- ----------- -----
2018-11-14T00:35:32.776653181Z 1607.3   142 7.56     30aea4e9754 40.749818 -111.803977      142 4    5    5     3751032723 1556892   H2+S2       31.24       airu/offline
2018-11-14T00:35:37.904461621Z 1607.3   142 7.56     30aea4e9754 40.749818 -111.803977      142 3.5  5.33 4.5   3751032723 1556892   H2+S2       31.23       airu/offline
2018-11-14T00:35:43.034390162Z 1607.3   142 7.45     30aea4e9754 40.749818 -111.803977      142 4    6    5     3751032723 1556892   H2+S2       31.26       airu/offline
2018-11-14T00:35:48.164379399Z 1607.3   142 7.55     30aea4e9754 40.749818 -111.803977      142 3.5  5.17 4.5   3751032723 1556892   H2+S2       31.32       airu/offline
2018-11-14T00:35:53.298121473Z 1607.3   142 7.55     30aea4e9754 40.749818 -111.803977      142 4    5.83 5     3751032723 1556892   H2+S2       31.37       airu/offline
2018-11-14T00:35:58.424513829Z 1607.3   142 7.55     30aea4e9754 40.749818 -111.803977      142 3.33 4.5  4     3751032723 1556892   H2+S2       31.45       airu/offline
2018-11-14T00:36:03.554510681Z 1607.3   142 7.45     30aea4e9754 40.749818 -111.803977      142 3.67 5    4     3751032723 1556892   H2+S2       31.52       airu/offline
2018-11-14T00:36:08.684618387Z 1607.3   142 7.35     30aea4e9754 40.749818 -111.803977      142 3    5    4     3751032723 1556892   H2+S2       31.54       airu/offline
2018-11-14T00:36:13.814531834Z 1607.3   142 7.35     30aea4e9754 40.749818 -111.803977      142 2.33 4.33 3.33  3751032723 1556892   H2+S2       31.59       airu/offline
2018-11-14T00:36:18.946017942Z 1607.3   142 7.35     30aea4e9754 40.749818 -111.803977      142 3    5    4     3751032723 1556892   H2+S2       31.67       airu/offline
2018-11-14T00:36:24.075292097Z 1607.3   142 7.35     30aea4e9754 40.749818 -111.803977      142 3    5.83 4     3751032723 1556892   H2+S2       31.74       airu/offline
2018-11-14T00:36:29.204876155Z 1607.3   142 7.35     30aea4e9754 40.749818 -111.803977      142 3    6    4.83  3751032723 1556892   H2+S2       31.79       airu/offline
2018-11-14T00:36:34.339405747Z 1607.3   142 7.25     30aea4e9754 40.749818 -111.803977      142 3.83 6    5.33  3751032723 1556892   H2+S2       31.82       airu/offline
2018-11-14T00:36:39.465076605Z 1607.3   142 7.25     30aea4e9754 40.749818 -111.803977      142 4    6.33 6     3751032723 1556892   H2+S2       31.86       airu/offline
2018-11-14T00:36:44.594925497Z 1607.3   142 7.25     30aea4e9754 40.749818 -111.803977      142 4    8.17 6     3751032723 1556892   H2+S2       31.91       airu/offline
2018-11-14T00:36:49.725085905Z 1607.3   142 7.15     30aea4e9754 40.749818 -111.803977      142 4    8.14 6     3751032723 1556892   H2+S2       31.99       airu/offline
2018-11-14T00:36:54.85502126Z  1607.3   142 10.28    30aea4e9754 40.749818 -111.803977      142 4    8    6     3751032723 1556892   H2+S2       31.95       airu/offline
